1835   283.8250    774.4829   274.8302     0.0000     0.0000   1360.8779  480.0000 
1836   283.6750    775.4284   274.8779     0.0000     0.0000   1361.2582  480.0000 
1837   283.5250    776.3887   274.9267     0.0000     0.0000   1361.3313  480.0000 
1838   283.4250    777.3687   274.9765     0.0000     0.0000   1361.1191  480.0000 
1839   283.4000    778.3737   275.0275     0.0000     0.0000   1361.0370  480.0000 
1840   283.4000    779.4118   275.0797     0.0000     0.0000   1360.9207  480.0000 
1841   283.4250    780.4941   275.1364     0.0000     0.0000   1360.7696  480.0000 
1842   283.5000    781.6240   275.2022     0.0000     0.0000   1360.7148  480.0000 
1843   283.6000    782.7932   275.2731     0.0000     0.0000   1360.6447  480.0000 
1844   283.7250    783.9886   275.3371     0.0000     0.0000   1360.6752  480.0000 
1845   283.9000    785.1973   275.3804     0.0000     0.0000   1360.8025  480.0000 
1846   284.0750    786.4061   275.3984     0.0000     0.0000   1360.9004  480.0000 
1847   284.2250    787.6022   275.4013     0.0000     0.0000   1361.0014  480.0000 
1848   284.4000    788.7725   275.4008     0.0000     0.0000   1361.1972  480.0000 
1849   284.5750    789.9040   275.4003     0.0000     0.0000   1361.1882  480.0000 
1850   284.7250    790.9792   275.4251     0.0000     0.0000   1360.9896  480.0000 
1851   284.8750    792.2500   275.5000     0.0000     0.0105   1360.9942  480.1037 
1852   285.0000    793.7500   275.6000     0.0000     0.0316   1360.9148  480.3111 
1853   285.1250    795.2500   275.7000     0.0000     0.0527   1360.8053  480.5186 
1854   285.2750    796.7500   275.8000     0.0000     0.0738   1360.6823  480.7262 
1855   285.4250    798.0000   275.9000     0.0000     0.0948   1360.6040  480.9338 
1856   285.5750    799.2500   276.0000     0.0000     0.1159   1360.6065  481.1412 
1857   285.7250    800.7500   276.1000     0.0000     0.1370   1360.7154  481.3486 
1858   285.9000    802.2500   276.2000     0.0000     0.1581   1360.9076  481.5562 
1859   286.0750    803.7500   276.3000     0.0000     0.1791   1361.1247  481.7636 
1860   286.2250    805.2500   276.4000     0.0000     0.2002   1361.1909  481.9710 
1861   286.3750    806.7500   276.5000     0.0000     0.2213   1361.0818  482.1786 
1862   286.5000    808.2500   276.6000     0.0000     0.2423   1360.9320  482.3860 
1863   286.6250    809.7500   276.7000     0.0000     0.2634   1360.8486  482.5934 
1864   286.7750    811.2500   276.8000     0.0000     0.2845   1360.7865  482.8010 
1865   286.9000    813.0000   276.9000     0.0000     0.3056   1360.6963  483.0086 
1866   287.0000    814.7500   277.0000     0.0000     0.3266   1360.6330  483.2160 
1867   287.1000    816.2500   277.1000     0.0000     0.3477   1360.5809  483.4234 
1868   287.2250    817.7500   277.2000     0.0000     0.3688   1360.7401  483.6310 
1869   287.3750    819.2500   277.3000     0.0000     0.3898   1360.9756  483.8384 
1870   287.5250    821.0000   277.3750     0.0000     0.4108   1361.2134  484.0450 
1871   287.7000    822.7500   277.4250     0.0000     0.4318   1361.1535  484.2520 
1872   287.9000    824.2500   277.5000     0.0000     0.4530   1361.1070  484.4600 
1873   288.1250    825.7500   277.6000     0.0000     0.4741   1360.9067  484.6680 
1874   288.4000    827.2500   277.7000     0.0000     0.4952   1360.7787  484.8760 
1875   288.7000    829.0000   277.7750     0.0000     0.5163   1360.6306  485.0840 
1876   289.0250    830.7500   277.8250     0.0000     0.5385   1360.5805  485.3020 
